"Period","Year","Month","Product","Origin","Destination / PADD","Mode of Transportation","Volume (m3)","Volume (bbl)","Value (CN$)","Value (US$)","Price (CN cents/L)","Price (US cents/gallon)"
"08/01/2017","2017","August","Propane","Saskatchewan","PADD IV","Total","191.000000","1201.351800","41095.100000","32602.221330","21.515759","64.613844"
"08/01/2017","2017","August","Propane","Saskatchewan","PADD IV","Railway","191.000000","1201.351800","41095.100000","32602.221330","21.515759","64.613844"
"08/01/2017","2017","August","Propane","Saskatchewan","Other","Railway","2095.000000","13177.131000","653849.500000","518722.332400","31.210000","93.726561"
"08/01/2017","2017","August","Propane","Saskatchewan","Other","Total","2095.000000","13177.131000","653849.500000","518722.332400","31.210000","93.726561"
"08/01/2017","2017","August","Propane","Saskatchewan","Total","Railway","27725.000000","174384.705000","7127901.900000","5654821.023330","25.709294","77.207427"
"08/01/2017","2017","August","Propane","Saskatchewan","Total","Truck","109.000000","685.588200","18170.300000","14415.152710","16.670000","50.061574"
"08/01/2017","2017","August","Propane","Saskatchewan","Total","Total","27834.000000","175070.293200","7146072.200000","5669236.176040","25.673895","77.101122"
"08/01/2017","2017","August","Propane","Total","PADD I","Railway","73481.000000","462180.793800","16710846.600000","13257315.826800","22.741724","68.295536"
"08/01/2017","2017","August","Propane","Total","PADD I","Total","89676.000000","564044.104800","20275552.300000","16085325.108720","22.609786","67.899314"
"08/01/2017","2017","August","Propane","Total","PADD I","Truck","16195.000000","101863.311000","3564705.700000","2828009.281920","22.011149","66.101548"
"08/01/2017","2017","August","Propane","Total","PADD II","Pipeline","7078.000000","44519.204400","1739539.500000","1380039.270120","24.576709","73.806166"
"08/01/2017","2017","August","Propane","Total","PADD II","Truck","109.000000","685.588200","18170.300000","14415.152710","16.670000","50.061574"
"08/01/2017","2017","August","Propane","Total","PADD II","Railway","135570.000000","852708.186000","33031778.200000","26205298.056090","24.365108","73.170711"
"08/01/2017","2017","August","Propane","Total","PADD II","Total","142757.000000","897912.978600","34789488.000000","27599752.478920","24.369724","73.184573"
"08/01/2017","2017","August","Propane","Total","PADD III","Railway","54361.000000","341919.817800","11803928.600000","9364481.237530","21.713965","65.209076"
"08/01/2017","2017","August","Propane","Total","PADD III","Total","54361.000000","341919.817800","11803928.600000","9364481.237530","21.713965","65.209076"
"08/01/2017","2017","August","Propane","Total","PADD IV","Railway","13861.000000","87182.917800","2802426.300000","2223265.608790","20.218067","60.716756"
"08/01/2017","2017","August","Propane","Total","PADD IV","Truck","8180.000000","51450.564000","1657728.500000","1315135.660420","20.265629","60.859591"
"08/01/2017","2017","August","Propane","Total","PADD IV","Total","22041.000000","138633.481800","4460154.800000","3538401.269210","20.235718","60.769763"
"08/01/2017","2017","August","Propane","Total","PADD V","Total","158459.000000","996675.418200","27516311.800000","21829680.126600","17.364940","52.148549"
"08/01/2017","2017","August","Propane","Total","PADD V","Truck","2577.000000","16208.814600","409289.900000","324704.402980","15.882417","47.696392"
"08/01/2017","2017","August","Propane","Total","PADD V","Railway","155882.000000","980466.603600","27107021.900000","21504975.723620","17.389449","52.222152"
"08/01/2017","2017","August","Propane","Total","Other","Total","22581.000000","142029.973800","4376853.600000","3472315.430360","19.382904","58.208683"
"08/01/2017","2017","August","Propane","Total","Other","Railway","22581.000000","142029.973800","4376853.600000","3472315.430360","19.382904","58.208683"
"08/01/2017","2017","August","Propane","Total","Total","Total","489875.000000","3081215.775000","103222289.100000","81889955.651340","21.071148","63.278639"
"08/01/2017","2017","August","Propane","Total","Total","Railway","455736.000000","2866488.292800","95832855.200000","76027651.883190","21.028151","63.149512"
"08/01/2017","2017","August","Propane","Total","Total","Pipeline","7078.000000","44519.204400","1739539.500000","1380039.270120","24.576709","73.806166"
"08/01/2017","2017","August","Propane","Total","Total","Truck","27061.000000","170208.277800","5649894.400000","4482264.498030","20.878365","62.699692"
"09/01/2017","2017","September","Butane","Alberta","PADD II","Total","1388.000000","8730.242400","387252.000000","315274.770000","27.900000","85.982787"
"09/01/2017","2017","September","Butane","Alberta","PADD II","Railway","1388.000000","8730.242400","387252.000000","315274.770000","27.900000","85.982787"
"09/01/2017","2017","September","Butane","Alberta","PADD V","Total","14503.000000","91220.969400","3739051.000000","3044086.135300","25.781224","79.453101"
"09/01/2017","2017","September","Butane","Alberta","PADD V","Railway","14503.000000","91220.969400","3739051.000000","3044086.135300","25.781224","79.453101"
"09/01/2017","2017","September","Butane","Alberta","Total","Total","15891.000000","99951.211800","4126303.000000","3359360.905300","25.966289","80.023439"
"09/01/2017","2017","September","Butane","Alberta","Total","Railway","15891.000000","99951.211800","4126303.000000","3359360.905300","25.966289","80.023439"
"09/01/2017","2017","September","Butane","British Columbia","PADD V","Total","46227.000000","290758.584600","11773111.000000","9584882.357700","25.468040","78.487926"
"09/01/2017","2017","September","Butane","British Columbia","PADD V","Railway","46227.000000","290758.584600","11773111.000000","9584882.357700","25.468040","78.487926"
"09/01/2017","2017","September","Butane","British Columbia","Total","Railway","46227.000000","290758.584600","11773111.000000","9584882.357700","25.468040","78.487926"
"09/01/2017","2017","September","Butane","British Columbia","Total","Total","46227.000000","290758.584600","11773111.000000","9584882.357700","25.468040","78.487926"
"09/01/2017","2017","September","Butane","Manitoba","PADD II","Pipeline","51.000000","320.779800","16875.900000","13739.233080","33.090000","101.977434"
"09/01/2017","2017","September","Butane","Manitoba","PADD II","Total","51.000000","320.779800","16875.900000","13739.233080","33.090000","101.977434"
"09/01/2017","2017","September","Butane","Manitoba","Total","Total","51.000000","320.779800","16875.900000","13739.233080","33.090000","101.977434"
"09/01/2017","2017","September","Butane","Manitoba","Total","Pipeline","51.000000","320.779800","16875.900000","13739.233080","33.090000","101.977434"
"09/01/2017","2017","September","Butane","Ontario","PADD I","Railway","25845.000000","162559.881000","8166767.400000","6648837.743170","31.599022","97.382511"
"09/01/2017","2017","September","Butane","Ontario","PADD I","Total","25845.000000","162559.881000","8166767.400000","6648837.743170","31.599022","97.382511"
"09/01/2017","2017","September","Butane","Ontario","PADD II","Total","23407.000000","147225.348600","6826087.100000","5557345.192470","29.162588","89.873860"
"09/01/2017","2017","September","Butane","Ontario","PADD II","Railway","18816.000000","118348.876800","5352376.100000","4357547.911680","28.445876","87.665079"
"09/01/2017","2017","September","Butane","Ontario","PADD II","Truck","4591.000000","28876.471800","1473711.000000","1199797.280790","32.100000","98.926432"
"09/01/2017","2017","September","Butane","Ontario","PADD III","Railway","6365.000000","40034.577000","1534186.600000","1249032.483900","24.103481","74.282600"
"09/01/2017","2017","September","Butane","Ontario","PADD III","Total","6365.000000","40034.577000","1534186.600000","1249032.483900","24.103481","74.282600"
"09/01/2017","2017","September","Butane","Ontario","PADD IV","Total","15804.000000","99403.999200","4797187.000000","3905549.947050","30.354258","93.546372"
"09/01/2017","2017","September","Butane","Ontario","PADD IV","Railway","15804.000000","99403.999200","4797187.000000","3905549.947050","30.354258","93.546372"
"09/01/2017","2017","September","Butane","Ontario","PADD V","Total","9282.000000","58381.923600","3417735.400000","2782492.387840","36.821109","113.476045"
"09/01/2017","2017","September","Butane","Ontario","PADD V","Railway","9282.000000","58381.923600","3417735.400000","2782492.387840","36.821109","113.476045"
"09/01/2017","2017","September","Butane","Ontario","Total","Total","80703.000000","507605.729400","24741963.500000","20143257.754430","30.658046","94.482592"
"09/01/2017","2017","September","Butane","Ontario","Total","Railway","76112.000000","478729.257600","23268252.500000","18943460.473640","30.571069","94.214544"
"09/01/2017","2017","September","Butane","Ontario","Total","Truck","4591.000000","28876.471800","1473711.000000","1199797.280790","32.100000","98.926432"
"09/01/2017","2017","September","Butane","Québec","PADD I","Total","5750.000000","36166.350000","1696764.000000","1381392.168020","29.508939","90.941248"
"09/01/2017","2017","September","Butane","Québec","PADD I","Railway","5750.000000","36166.350000","1696764.000000","1381392.168020","29.508939","90.941248"
"09/01/2017","2017","September","Butane","Québec","Total","Railway","5750.000000","36166.350000","1696764.000000","1381392.168020","29.508939","90.941248"
"09/01/2017","2017","September","Butane","Québec","Total","Total","5750.000000","36166.350000","1696764.000000","1381392.168020","29.508939","90.941248"
"09/01/2017","2017","September","Butane","Saskatchewan","PADD II","Railway","710.000000","4465.758000","231602.000000","188554.913290","32.620000","100.528981"
"09/01/2017","2017","September","Butane","Saskatchewan","PADD II","Total","710.000000","4465.758000","231602.000000","188554.913290","32.620000","100.528981"
"09/01/2017","2017","September","Butane","Saskatchewan","PADD V","Total","2596.000000","16328.320800","712861.600000","580364.406080","27.460000","84.626785"
"09/01/2017","2017","September","Butane","Saskatchewan","PADD V","Railway","2596.000000","16328.320800","712861.600000","580364.406080","27.460000","84.626785"
"09/01/2017","2017","September","Butane","Saskatchewan","Total","Railway","3306.000000","20794.078800","944463.600000","768919.319370","28.568166","88.041957"
"09/01/2017","2017","September","Butane","Saskatchewan","Total","Total","3306.000000","20794.078800","944463.600000","768919.319370","28.568166","88.041957"
"09/01/2017","2017","September","Butane","Total","PADD I","Railway","31595.000000","198726.231000","9863531.400000","8030229.911190","31.218646","96.210260"
"09/01/2017","2017","September","Butane","Total","PADD I","Total","31595.000000","198726.231000","9863531.400000","8030229.911190","31.218646","96.210260"
"09/01/2017","2017","September","Butane","Total","PADD II","Pipeline","51.000000","320.779800","16875.900000","13739.233080","33.090000","101.977434"
"09/01/2017","2017","September","Butane","Total","PADD II","Railway","20914.000000","131544.877200","5971230.100000","4861377.594970","28.551353","87.990143"
"09/01/2017","2017","September","Butane","Total","PADD II","Truck","4591.000000","28876.471800","1473711.000000","1199797.280790","32.100000","98.926432"
"09/01/2017","2017","September","Butane","Total","PADD II","Total","25556.000000","160742.128800","7461817.000000","6074914.108840","29.197906","89.982702"
"09/01/2017","2017","September","Butane","Total","PADD III","Total","6365.000000","40034.577000","1534186.600000","1249032.483900","24.103481","74.282600"
